"Date","Volume","Adj.Close","Stock"
2012-04-10,54131300,28.36,"Microsoft"
2012-04-09,31056400,28.94,"Microsoft"
2012-04-05,50368600,29.33,"Microsoft"
2012-04-04,49455900,29.05,"Microsoft"
2012-04-03,42752100,29.73,"Microsoft"
2012-04-02,35853600,30.05,"Microsoft"
2012-03-30,31749400,30.02,"Microsoft"
2012-03-29,37038500,29.89,"Microsoft"
2012-03-28,41344800,29.96,"Microsoft"
2012-03-27,36274900,30.26,"Microsoft"
2012-03-26,36758300,30.33,"Microsoft"
2012-03-23,35912200,29.79,"Microsoft"
2012-03-22,31749500,29.78,"Microsoft"
2012-03-21,37928600,29.7,"Microsoft"
2012-03-20,41566800,29.77,"Microsoft"
2012-03-19,44789200,29.97,"Microsoft"
2012-03-16,65626400,30.34,"Microsoft"
2012-03-15,49068300,30.57,"Microsoft"
2012-03-14,41986900,30.5,"Microsoft"
2012-03-13,48951700,30.4,"Microsoft"
2012-03-12,34073600,29.82,"Microsoft"
2012-03-09,34628400,29.77,"Microsoft"
2012-03-08,36747400,29.79,"Microsoft"
2012-03-07,34340400,29.63,"Microsoft"
2012-03-06,51932900,29.37,"Microsoft"
2012-03-05,45240000,29.59,"Microsoft"
2012-03-02,47314200,29.86,"Microsoft"
2012-03-01,77344100,30.05,"Microsoft"
2012-02-29,59323600,29.54,"Microsoft"
2012-02-28,45230600,29.66,"Microsoft"
2012-02-27,34568400,29.18,"Microsoft"
2012-02-24,35575400,29.3,"Microsoft"
2012-02-23,35034700,29.19,"Microsoft"
2012-02-22,49253200,29.1,"Microsoft"
2012-02-21,50829900,29.26,"Microsoft"
2012-02-17,70036500,29.08,"Microsoft"
2012-02-16,94705100,29.12,"Microsoft"
2012-02-15,43311300,27.97,"Microsoft"
2012-02-14,59644000,28.15,"Microsoft"
2012-02-13,33319800,28.27,"Microsoft"
2012-02-10,44605300,28.2,"Microsoft"
2012-02-09,50481600,28.45,"Microsoft"
2012-02-08,49659100,28.35,"Microsoft"
2012-02-07,39242400,28.06,"Microsoft"
2012-02-06,28039700,27.92,"Microsoft"
2012-02-03,41838500,27.96,"Microsoft"
2012-02-02,52223300,27.69,"Microsoft"
2012-02-01,67409900,27.64,"Microsoft"
2012-01-31,50572400,27.3,"Microsoft"
2012-01-30,51114800,27.38,"Microsoft"
2012-01-27,44187700,27.03,"Microsoft"
2012-01-26,49102800,27.27,"Microsoft"
2012-01-25,59231700,27.33,"Microsoft"
2012-01-24,51703300,27.13,"Microsoft"
2012-01-23,76078100,27.49,"Microsoft"
2012-01-20,165902900,27.47,"Microsoft"
2012-01-19,74053500,26,"Microsoft"
2012-01-18,64860600,26.1,"Microsoft"
2012-01-17,72395300,26.13,"Microsoft"
2012-01-13,60196100,26.12,"Microsoft"
2012-01-12,49370800,25.89,"Microsoft"
2012-01-11,65582400,25.63,"Microsoft"
2012-01-10,60014400,25.74,"Microsoft"
2012-01-09,59706800,25.65,"Microsoft"
2012-01-06,99455500,25.99,"Microsoft"
